doc_id,text
d_31ef7f91a8,"Договор признан незаключённым. Чем последствия отличаются от обычной недействительности? Что требовать по расчетам, если договор ОПС признан незаключенным, а пенсионные накопления уже ушли в фонд? Какие последствия заявлять, если договор ОПС признается незаключенным, а накопления уже переведены в фонд? Что требовать при незаключенном договоре ОПС, если накопления уже переведены фонду?"
d_327a0b5456,"Готовим иск к фонду и ПФР: какие данные о каждом ответчике обязательны по ст. 131 ГПК? Иск к двум фондам и ПФР. Какие реквизиты каждого ответчика собрать заранее? Какие требования предъявляются к электронной подписи при подаче иска к НПФ в электронном виде? Не знаем ИНН одного из ответчиков. Пропустит ли суд иск о накоплениях без идентификаторов? Какая электронная подпись нужна для подачи иска к НПФ через интернет и что будет с простой ЭП? Какие идентификаторы ответчиков (ИНН юрлица, паспортные данные физлица) суд требует указать в иске о пенсионных накоплениях? Подбери пример, где суд потребовал указать в иске о накоплениях ИНН организаций-ответчиков и паспортные данные физических лиц."
d_336654be6d,"Москва
Судья Мещанского районного суда города Москвы ФИО, изучив исковое заявление ФИО к Акционерному обществу «Негосударственный пенсионный фонд «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица,

УСТАНОВИЛ:
В Мещанский районный суд города Москвы поступило исковое заявление ФИО к АО «НПФ «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица.
Ознакомившись с исковым заявлением и приложенными документами, судья приходит к выводу о том, что исковое заявление подлежит оставлению без движения по следующим основаниям.
Согласно п. 5 ч. 2 ст. 131 ГПК РФ в исковом заявлении должны быть указаны обстоятельства, на которых истец основывает свои требования, и доказательства, подтверждающие эти обстоятельства.
В соответствии со ст. 132 ГПК РФ к исковому заявлению прилагаются, в том числе, документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины.
В соответствии со ст. 333.19 Налогового кодекса РФ при подаче искового заявления имущественного характера, не подлежащего оценке, искового заявления неимущественного характера размер государственной пошлины для физических лиц составляет 3 000 руб.
Вместе с тем, истец в нарушение вышеуказанных норм, не представил квитанцию об уплате государственной пошлины на сумму 3 000 руб., в материалы представлена квитанция на сумму 300 руб.
В соответствии с ч. 1 ст. 136 ГПК РФ судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 ГПК РФ, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного, руководствуясь ч. 1 ст. 136 ГПК РФ, судья

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к Акционерному обществу «Негосударственный пенсионный фонд «БУДУЩЕЕ» о восстановлении пропущенного срока для обращения с заявлением о выплате средств пенсионных накоплений умершего застрахованного лица – оставить без движения, предложив истцу устранить указанные в определении недостатки в срок до 22 сентября 2025 г. включительно.
Разъяснить истцу, что в случае, если недостатки не будут устранены в установленный срок, заявление будет считаться неподанным и возвращено со всеми приложенными к нему документами.
Судья ФИО"
d_336cb51217,"Мещанский
районный суд
города Москвы
ул. Фридриха Энгельса, д. 32, стр. 1
г. Москва, 105005
тел. 8 (495) 680-19-44
М-12583/2021
20.09.2021г.
ФИО
693008 г Южно-Сахалинск
Ул. Пограничная
Мещанский районный суд г. Москвы направляет в Ваш адрес определение об оставлении искового заявления без движения от 20.09.2021 г.
Приложение:
Определение на 1 листе
Судья ФИО
ОПРЕДЕЛЕНИЕ
г. Москва 20 сентября 2021 года
Мещанский районный суд г. Москвы в составе судьи ФИО, рассмотрев заявление ФИО,

УСТАНОВИЛ:
ФИО обратилась в суд с заявлением правопреемника о выплате средств пенсионных накоплений, учтённых на пенсионном счете накопительной пенсии умершего застрахованного лица.
Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 131, 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда.
Согласно положениям закона, граждане обращаются в суд не с заявлением по произвольной форме, а в порядке подачи искового заявления, подготовленного с выполнением требований статьи 131, 132 ГПК РФ.
Согласно положениям статьи 131 ГПК РФ в исковом заявлении должны быть указаны:
1) наименование суда, в который подается заявление;
2) наименование истца, его место жительства или, если истцом является организация, ее место нахождения, а также наименование представителя и его адрес, если заявление подается представителем;
3) наименование ответчика, его место жительства или, если ответчиком является организация, ее место нахождения;
4) в чем заключается нарушение либо угроза нарушения прав, свобод или законных интересов истца и его требования;
5) обстоятельства, на которых истец основывает свои требования, и доказательства, подтверждающие эти обстоятельства;
6) цена иска, если он подлежит оценке, а также расчет взыскиваемых или оспариваемых денежных сумм;
7) сведения о соблюдении досудебного порядка обращения к ответчику, если это установлено федеральным законом или предусмотрено договором сторон;
8) перечень прилагаемых к заявлению документов.
Согласно статье 132 ГПК РФ, к исковому заявлению прилагаются: его копии в соответствии с количеством ответчиков и третьих лиц; документ, подтверждающий уплату государственной пошлины; доверенность или иной документ, удостоверяющие полномочия представителя истца; документы, подтверждающие обстоятельства, на которых истец основывает свои требования, копии этих документов для ответчиков и третьих лиц, если копии у них отсутствуют.
Вместе с тем, исковое заявление указанным выше нормам не соответствует, в связи с чем, истцу необходимо привести исковое заявление в соответствии с вышеуказанными положениями статей 131, 132 ГПК РФ.
Согласно части 1 статьи 136 ГПК РФ, судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 ГПК РФ, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного, руководствуясь статьей 136 ГПК РФ, суд

ОПРЕДЕЛИЛ:
Заявление ФИО – оставить без движения.
Заявителю в срок до 28 октября 2021 года включительно исправить указанные в настоящем определении недостатки.
Разъяснить, что в случае, если заявитель в установленный срок не выполнит указания, содержащиеся в настоящем определении, заявление считается неподанным и возвращается заявителю со всеми приложенными к нему документами.
Судья ФИО"
d_33bed2d15f,Каким документом подтвердить родство при восстановлении срока обращения за пенсионными накоплениями умершего?
d_33ce0ffb08,"Иркутский районный суд Иркутской области А А А Обычная версия сайта развернуть 664047, Иркутская обл., г. Иркутск, ул. Байкальская, д. 30 Тел.: (3952) 20-84-79, 20-96-06 (ф.) irkutsky.irk@sudrf.ru Иркутский районный суд Иркутской области 664047, Иркутская обл., г. Иркутск, ул. Байкальская, д. 30 Тел.: (3952) 20-84-79, 20-96-06 (ф.) irkutsky.irk@sudrf.ru Закрыть Мобильная версия Главная Карта сайта Судебное делопроизводство Территориальная подсудность Калькулятор госпошлины Главная Подача процессуальных документов в электронном виде О СУДЕ ТЕРРИТОРИАЛЬНАЯ ПОДСУДНОСТЬ СУДЕЙСКОЕ СООБЩЕСТВО НОРМАТИВНЫЕ АКТЫ ДОКУМЕНТЫ СУДА СУДЕБНОЕ ДЕЛОПРОИЗВОДСТВО СПРАВОЧНАЯ ИНФОРМАЦИЯ КАЛЬКУЛЯТОР ГОСПОШЛИНЫ ПРЕСС-СЛУЖБА УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА СУДЫ СУБЪЕКТА РФ МУНИЦИПАЛЬНЫЕ ОРГАНЫ ВЛАСТИ ВАКАНСИИ ПРОТИВОДЕЙСТВИЕ КОРРУПЦИИ ОБРАЩЕНИЯ ГРАЖДАН ВНЕПРОЦЕССУАЛЬНЫЕ ОБРАЩЕНИЯ Карта сайта ВЕРСИЯ ДЛЯ СЛАБОВИДЯЩИХ Подача процессуальных документов в электронном виде О СУДЕ СУДЕЙСКОЕ СООБЩЕСТВО НОРМАТИВНЫЕ АКТЫ ДОКУМЕНТЫ СУДА СУДЕБНОЕ ДЕЛОПРОИЗВОДСТВО СПРАВОЧНАЯ ИНФОРМАЦИЯ ПРЕСС-СЛУЖБА УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА СУДЫ СУБЪЕКТА РФ МУНИЦИПАЛЬНЫЕ ОРГАНЫ ВЛАСТИ ВАКАНСИИ ПРОТИВОДЕЙСТВИЕ КОРРУПЦИИ ОБРАЩЕНИЯ ГРАЖДАН ВНЕПРОЦЕССУАЛЬНЫЕ ОБРАЩЕНИЯ Запросы ОПФР по постановлению Правительства РФ от 28.06.2021 № 1037 Факс суда - 20-96-06 (Внимание! Факс работает в автоматическом режиме) С информацией о движении дела вы можете ознакомиться в разделе ""Судебное делопроизводство"" Госпошлина Банковские реквизиты Список телефонов аппарата суда Получайте судебные уведомления на Госуслугах Будут приходить уведомления двух типов: судебное извещение (вызов в суд), копия судебного акта. Настроить получение судебных уведомлений на Госуслугах Иркутский районный суд Иркутской области предупреждает об участившихся случаях мошеннических действий лиц, которые от имени сотрудников суда звонят участникам процесса, сообщая информацию о деле, находящемся в производстве суда, с целью получения личных данных для доступа к порталу «Госуслуг» . Просим быть бдительными, уточнять информацию только на официальном сайте и по телефонам суда: Приёмная: 20-84-79 , Отдел по гражданским делам: 20-97-78, 20-93-32, Отдел по уголовным делам и делам об административных правонарушениях 20-93-20 : либо обратившись в суд лично. Корреспонденцию для Иркутского Районного суда Иркутской области посредством почтовой связи необходимо направлять по адресу: 664047, г. Иркутск, ул. Байкальская, д. 30. Внимание! По независящим от суда причинам сервис подачи процессуальных обращений в электронном виде с 22.09.2025 по настоящее время работает с существенной задержкой доставки поступающих обращений в информационную систему суда. Обращаем внимание, что суд имеет возможность обрабатывать обращения, поданные в электронном виде только после присвоения им сервисом статуса ""Доставлено в суд"". Датой поступления обращения в суд также считается дата и время присвоения обращению указанного статуса. Внимание! С 30 июня 2025 г. обращения процессуального характера и обращения в порядке Федерального закона от 02.05.2006 № 59-ФЗ не принимаются электронную почту суда. Для подачи указанных обращений необходимо использовать установленные законом способы. Подробнее… СУДЕБНОЕ ДЕЛОПРОИЗВОДСТВО Вывести список дел, назначенных на дату Поиск информации по делам Вернуться к списку дел Гражданские дела - первая инстанция ДЕЛО № 9-65/2020 ~ М-3766/2019 ДЕЛО ДВИЖЕНИЕ ДЕЛА СТОРОНЫ ПО ДЕЛУ (ТРЕТЬИ ЛИЦА) ДЕЛО Уникальный идентификатор дела 38RS0031-01-2019-005042-82 Дата поступления 23.12.2019 Категория дела Споры, возникающие из пенсионных отношений → Из нарушений пенсионного законодательства → Иски физических лиц к негосударственному пенсионному фонду → иные требования к негосударственному пенсионному фонду Судья ФИОДата рассмотрения 04.02.2020 Результат рассмотрения Заявление ВОЗВРАЩЕНО заявителю НЕВЫПОЛНЕНИЕ УКАЗАНИЙ судьи Признак рассмотрения дела Рассмотрено единолично судьей ДВИЖЕНИЕ ДЕЛА Наименование события Дата Время Место проведения Результат события Основание для выбранного результата события Примечание Дата размещения Информация о размещении событий в движении дела предоставляется на основе сведений, хранящихся в учетной системе судебного делопроизводства Регистрация иска (заявления, жалобы) в суде 23.12.2019 15:05 23.12.2019 Передача материалов судье 23.12.2019 15:39 23.12.2019 Решение вопроса о принятии иска (заявления, жалобы) к рассмотрению 25.12.2019 12:22 Оставление иска (заявления, жалобы) без движения 30.12.2019 Материалы возвращены в связи с истечением срока, данного для исправления недостатков 04.02.2020 15:55 04.02.2020 Дело передано в экспедицию 07.02.2020 09:20 07.02.2020 СТОРОНЫ ПО ДЕЛУ (ТРЕТЬИ ЛИЦА) Вид лица, участвующего в деле Фамилия / наименование ИНН КПП ОГРН ОГРНИП ОТВЕТЧИК АО НПФ Будущее ТРЕТЬЕ ЛИЦО ГУ Отделение Пенсионного фонда РФ по Иркутской области ИСТЕЦ ФИО ИСТЕЦ Прокурор Иркутского района изменено 22.12.2025 20:41 Подача процессуальных документов в электронном виде О СУДЕ СУДЕЙСКОЕ СООБЩЕСТВО НОРМАТИВНЫЕ АКТЫ ДОКУМЕНТЫ СУДА СУДЕБНОЕ ДЕЛОПРОИЗВОДСТВО СПРАВОЧНАЯ ИНФОРМАЦИЯ ПРЕСС-СЛУЖБА УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА СУДЫ СУБЪЕКТА РФ МУНИЦИПАЛЬНЫЕ ОРГАНЫ ВЛАСТИ ВАКАНСИИ ПРОТИВОДЕЙСТВИЕ КОРРУПЦИИ ОБРАЩЕНИЯ ГРАЖДАН ВНЕПРОЦЕССУАЛЬНЫЕ ОБРАЩЕНИЯ Факс суда - 20-96-06 (Внимание! Факс работает в автоматическом режиме) С информацией о движении дела вы можете ознакомиться в разделе ""Судебное делопроизводство"" Госпошлина Банковские реквизиты Список телефонов аппарата суда Главная Подача процессуальных документов в электронном виде О СУДЕ ТЕРРИТОРИАЛЬНАЯ ПОДСУДНОСТЬ СУДЕЙСКОЕ СООБЩЕСТВО НОРМАТИВНЫЕ АКТЫ ДОКУМЕНТЫ СУДА СУДЕБНОЕ ДЕЛОПРОИЗВОДСТВО СПРАВОЧНАЯ ИНФОРМАЦИЯ КАЛЬКУЛЯТОР ГОСПОШЛИНЫ ПРЕСС-СЛУЖБА УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА СУДЫ СУБЪЕКТА РФ МУНИЦИПАЛЬНЫЕ ОРГАНЫ ВЛАСТИ ВАКАНСИИ ПРОТИВОДЕЙСТВИЕ КОРРУПЦИИ ОБРАЩЕНИЯ ГРАЖДАН ВНЕПРОЦЕССУАЛЬНЫЕ ОБРАЩЕНИЯ Карта сайта Обычная версия сайта 2006-2026 «Государственная автоматизированная система Российской Федерации «Правосудие»"
d_3429a1a6eb,"Какие доказательства помогают опровергнуть нотариальное удостоверение заявления о досрочном переходе? Нотариальная надпись на заявлении есть, а записи в реестре нотариуса нет. Как это использовать в споре? Как использовать ответ нотариуса и отсутствие записи в реестре против спорного перехода? Записи о нотариальном действии не нашлось в реестре. Чем это оборачивается для позиции фонда? Как опровергать нотариальное удостоверение заявления о досрочном переходе, если нотариус не подтверждает совершение действия?"
d_346e3b3d50,"Клиент оплатил представителю 25 000 руб. за спор с НПФ. Взыщет ли суд эту сумму полностью или урежет? Полная компенсация затрат на юриста: миф или достижимый результат в спорах с НПФ? Экспертизу не назначали. Хватит ли отрицания подачи заявления плюс видимой разницы подписей? Без эксперта: какие факты в совокупности убеждают суд в отсутствии воли на переход? Суд урезал гонорар представителя почти вдвое. Правомерно ли это и чем суд руководствуется? По каким параметрам суд урезает гонорар представителя: число заседаний, сложность спора, итог дела? Истец отрицает подачу заявления о досрочном переходе, а подпись в договоре визуально отличается. Достаточно ли такой совокупности доказательств для недействительности без назначения экспертизы?"
d_34971d5c95,"Москва 19 декабря 2024 года
Судья Мещанского районного суда г. Москвы ФИО, рассмотрев исковое заявление ФИО к АО «НПФ «БУДУЩЕЕ» о восстановлении срока для обращения правопреемника по закону с заявлением о выплате средств пенсионных накоплений ,

УСТАНОВИЛ:
В Мещанский районный суд г. Москвы поступило исковое заявление ФИО к АО «НПФ «БУДУЩЕЕ» о восстановлении срока для обращения правопреемника по закону с заявлением о выплате средств пенсионных накоплений.
Указанное исковое заявление подлежит оставлению без движения, как поданное с нарушением требований ст.ст. 131,132 ГПК РФ, по следующим основаниям.
В силу ст.131 ГПК РФ в исковом заявлении должны быть указаны:
1) наименование суда, в который подается заявление;
2) наименование истца, его место жительства или, если истцом является организация, ее адрес, а также наименование представителя и его адрес, если заявление подается представителем;
3) сведения об ответчике: для гражданина - фамилия, имя, отчество (при наличии) и место жительства, а также дата и место рождения, место работы (если они известны) и один из идентификаторов (страховой номер индивидуального лицевого счета, идентификационный номер налогоплательщика, серия и номер документа, удостоверяющего личность, основной государственный регистрационный номер индивидуального предпринимателя, серия и номер водительского удостоверения, серия и номер свидетельства о регистрации транспортного средства), для организации - наименование и адрес, а также, если они известны, идентификационный номер налогоплательщика и основной государственный регистрационный номер. В исковом заявлении гражданина один из идентификаторов гражданина-ответчика указывается, если он известен истцу;
4) в чем заключается нарушение либо угроза нарушения прав, свобод или законных интересов истца и его требования;
5) обстоятельства, на которых истец основывает свои требования, и доказательства, подтверждающие эти обстоятельства;
6) цена иска, если он подлежит оценке, а также расчет взыскиваемых или оспариваемых денежных сумм;
7) сведения о соблюдении досудебного порядка обращения к ответчику, если это установлено федеральным законом;
(в ред. Федерального закона от 28.11.2018 N 451-ФЗ)
7.1) сведения о предпринятых стороной (сторонами) действиях, направленных на примирение, если такие действия предпринимались;
(п. 7.1 введен Федеральным законом от 26.07.2019 N 197-ФЗ)
8) перечень прилагаемых к заявлению документов.
В заявлении могут быть указаны номера телефонов, факсов, адреса электронной почты истца, его представителя, ответчика, иные сведения, имеющие значение для рассмотрения и разрешения дела, а также изложены ходатайства истца.
3. В исковом заявлении, предъявляемом прокурором в защиту интересов Российской Федерации, субъектов Российской Федерации, муниципальных образований или в защиту прав, свобод и законных интересов неопределенного круга лиц, должно быть указано, в чем конкретно заключаются их интересы, какое право нарушено, а также должна содержаться ссылка на закон или иной нормативный правовой акт, предусматривающие способы защиты этих интересов.
В случае обращения прокурора в защиту законных интересов гражданина в заявлении должно содержаться обоснование невозможности предъявления иска самим гражданином либо указание на обращение гражданина к прокурору. В соответствии со ст.132 ГПК РФ к исковому заявлению прилагаются:
1) документ, подтверждающий уплату государственной пошлины в установленных порядке и размере или право на получение льготы по уплате государственной пошлины, либо
Ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины;
2) доверенность или иной документ, удостоверяющие полномочия представителя истца;
3) документы, подтверждающие выполнение обязательного досудебного порядка урегулирования спора, если такой порядок установлен федеральным законом;
4) документы, подтверждающие обстоятельства, на которых истец основывает свои требования, копии этих документов для ответчиков и третьих лиц, если копии у них отсутствуют;
5) расчет взыскиваемой или оспариваемой денежной суммы, подписанный истцом, его представителем, с копиями в соответствии с количеством ответчиков и третьих лиц;
6) уведомление о вручении или иные документы, подтверждающие направление другим лицам, участвующим в деле, копий искового заявления и приложенных к нему документов, которые у других лиц, участвующих в деле, отсутствуют, в том числе в случае подачи в суд искового заявления и приложенных к нему документов посредством заполнения формы, размещенной на официальном сайте соответствующего суда в информационно-телекоммуникационной сети ""Интернет"".
7) документы, подтверждающие совершение стороной (сторонами) действий, направленных на примирение, если такие действия предпринимались и соответствующие документы имеются.
Вышеуказанным требованиям исковое заявление не соответствует, в частности:
Вышеуказанным требованиям исковое заявление не соответствует, а именно: истцу необходимо предоставить копию договора.
Истцу следует устранить указанные недостатки.
В соответствии с ч.1 ст.136 ГПК РФ судья, установив, что исковое заявление подано в суд без соблюдения требований, установленных в статьях 131 и 132 настоящего Кодекса, выносит определение об оставлении заявления без движения, о чем извещает лицо, подавшее заявление, и предоставляет ему разумный срок для исправления недостатков.
На основании изложенного и руководствуясь ст. 136 ГПК РФ, суд

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к АО «НПФ «БУДУЩЕЕ» о восстановлении срока для обращения правопреемника по закону с заявлением о выплате средств пенсионных накоплений – оставить без движения, предложив устранить указанные в определении недостатки в срок по 29 января 2025 года (включительно).
Разъяснить истцу, что в случае, если недостатки не будут устранены в установленный срок, исковое заявление будет считаться неподанным и возвращено истцу со всеми приложенными к нему документами.
Судья ФИО"
d_34d2bf272b,"Мещанский
районный суд
города Москвы
ул. Каланчевская, 43А
г. Москва, 129090
М-12556/2021
ФИО
681017 Хабаровский край
Г. Комсомольск-на-Амуре
Ул. Гагарина
Мещанский районный суд г. Москвы направляет в Ваш адрес определение об оставлении искового заявления без движения от 24.09.2021 г.
Приложение:
Определение на 1 листе
Судья ФИО
ОПРЕДЕЛЕНИЕ
г. Москва 24 сентября 2021 года
Мещанский районный суд г. Москвы в составе судьи ФИО, рассмотрев исковое заявление ФИО к ОАО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений,

УСТАНОВИЛ:
ФИО обратилась в суд с иском к ОАО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений.
Вместе с тем, вышеуказанное заявление не соответствует требованиям статей 132 Гражданского процессуального кодекса РФ, в связи с чем, не может быть принято к производству суда.
Согласно статье 132 ГПК РФ, к исковому заявлению прилагаются, в частности, документы, подтверждающие обстоятельства, на которых истец основывает свои требования, копии этих документов для ответчиков и третьих лиц, если копии у них отсутствуют.
Вместе с тем, исковое заявление указанным выше нормам не соответствует: к исковому заявлению не приложены документы, подтверждающие обстоятельства, на которых истец основывает свои требования, а также копии этих документов, в частности, истец просит восстановить срок для обращения с заявлением о выплате средств пенсионных накоплений ФИО, документов, подтверждающих факт нахождения в родстве с умершим застрахованным лицом, не представляет. Таким образом, суду должны быть представлены подтверждающие родство.
Принимая во внимание, что заявителем не исполнены требования о предоставлении необходимых документов при обращении в суд, руководствуясь статьей 136 ГПК РФ, предусматривающей оставление судом заявления без движения в случае, если исковое заявление подано в суд без соблюдения требований, установленных ст. 131 и ст. 132 ГПК РФ, судья

ОПРЕДЕЛИЛ:
Исковое заявление ФИО к ОАО «НПФ «Будущее» о восстановлении срока для обращения с заявлением о выплате средств пенсионных накоплений – оставить без движения.
Заявителю в срок до 11 ноября 2021 года включительно исправить указанные в настоящем определении недостатки.
Разъяснить, что в случае, если заявитель в установленный срок не выполнит указания, содержащиеся в настоящем определении, заявление считается неподанным и возвращается заявителю со всеми приложенными к нему документами.
Судья ФИО
№м-12556/2021"
